runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.002,1,1,336,1457,241,240,240,240,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-65.scen
0.002,2,3,376,1560,219,217,217,217,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-66.scen
0.001,1,1,315,1402,255,254,254,254,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-67.scen
0.001,1,1,261,1157,216,216,216,216,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-68.scen
0.001,1,1,288,1314,245,244,244,244,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-69.scen
0.001,1,3,397,1639,259,256,255,256,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-70.scen
0,0,1,255,1140,223,222,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-71.scen
0.001,1,1,282,1247,227,226,226,226,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-72.scen
0.001,1,1,282,1209,217,216,216,216,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-73.scen
0.001,1,1,355,1516,233,233,232,233,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-74.scen
0.002,3,5,416,1722,241,239,239,239,2,0,2,0,0,0,0,0,0,2,1,0,2,0,0,1.5,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-75.scen
