runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001,2,3,384,1283,239,239,239,239,2,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-75.scen
0.002,2,3,343,1161,222,222,220,222,1,1,0,1,0,0,0,0,0,1,1,0,3,0,2,-1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-76.scen
0.002,2,3,368,1279,221,221,219,221,3,1,0,1,0,0,0,0,0,1,1,0,5,0,2,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-77.scen
0.002,1,1,294,1031,218,218,218,218,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-78.scen
0.002,2,3,413,1358,253,253,251,253,1,1,0,1,0,0,0,0,0,1,1,0,3,1,2,-1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-79.scen
0.002,3,5,417,1504,258,258,258,258,2,0,2,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0.001,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-80.scen
0.002,1,3,354,1235,238,236,236,236,2,0,0,1,0,0,0,0,0,1,1,0,3,0,0,2,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-81.scen
0.001,2,3,397,1308,247,243,243,243,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0.001,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-82.scen
0.003,1,3,460,1567,280,278,278,278,2,0,0,0,0,1,0,0,0,1,1,0,7,0,0,1,0.001,0,0.001,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-83.scen
0.001,1,1,293,1029,209,209,209,209,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-84.scen
0.003,2,3,461,1460,244,242,240,242,2,1,0,1,0,0,0,0,0,1,1,0,7,0,2,-4,0.002,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-85.scen
0.002,2,3,438,1397,220,220,218,220,2,1,0,1,0,0,0,0,0,1,1,0,4,0,2,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-86.scen
0.003,1,1,322,1147,252,252,252,252,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-87.scen
0.002,2,3,401,1356,239,235,235,235,2,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-88.scen
0.002,1,3,412,1333,228,228,226,228,3,0,0,0,0,1,0,0,0,1,1,0,4,0,2,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-89.scen
0.007,3,5,529,1745,258,258,256,258,2,1,1,1,0,0,0,0,0,2,1,0,5,0,1,0,0.003,0,0,0,0,0,0.001,0,0,0.002,0.002,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-90.scen
0.002,2,3,362,1212,224,224,222,224,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-91.scen
0.002,2,3,440,1415,243,243,241,243,1,0,0,0,0,1,0,0,0,1,1,0,2,0,2,0,0,0.001,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-92.scen
