runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001,2,3,328,1152,238,236,236,236,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-81.scen
0.001,1,1,308,1101,243,243,243,243,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-82.scen
0,0,1,337,1164,278,278,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-83.scen
0,0,1,255,897,209,209,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-84.scen
0.001,1,3,383,1240,244,242,240,242,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,-1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-85.scen
0.001,1,3,331,1085,222,220,218,220,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-86.scen
0.001,1,1,287,1042,252,252,252,252,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-87.scen
0.001,1,1,305,1076,235,235,235,235,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-88.scen
0.001,1,3,348,1151,228,228,226,228,1,0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-89.scen
0.002,1,3,378,1279,258,258,256,258,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-90.scen
0.002,2,3,435,1427,224,224,222,224,2,1,0,1,0,0,0,0,0,1,1,0,3,0,2,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-91.scen
0.002,1,3,431,1393,243,243,241,243,1,0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-92.scen
0.001,1,1,281,987,226,226,226,226,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-93.scen
0,0,1,292,1054,272,272,272,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-94.scen
0.001,1,1,314,1091,246,246,246,246,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-95.scen
0.001,2,3,309,1079,207,207,207,207,2,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-96.scen
0,0,1,279,986,237,237,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-97.scen
0.001,1,3,302,1047,244,244,242,244,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-98.scen
0.002,1,1,324,1142,228,228,228,228,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-99.scen
0.001,1,1,280,990,214,214,214,214,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-100.scen
0.004,5,9,698,2325,407,405,397,405,1,4,0,4,0,0,0,0,0,4,1,0,6,0,2,-0.25,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-1.scen
