runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.001,35011,67619,4520793,10319175,-1,731,715,723,18173,27621,1836,0,5554,0,0,102222,38138,38.963,1.495,0.504,0.648,0.059,0,4.11,0.463,0.514,8.316,9.424,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-19.scen:
60.001,28485,55486,5855386,11577651,-1,722,700,714,13686,47,836,0,27602,0,0,94698,1238,36.468,1.071,0.46,0.559,0.025,0,8.889,0.195,0.346,9.677,10.552,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-20.scen:
60.001,46966,87761,5761237,12620768,-1,695,675,687,18530,29448,3684,14,13820,0,0,86283,50403,35.16,1.86,0.564,0.654,0.081,0,4.9,0.594,0.581,10.385,11.44,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-21.scen:
60.001,44951,85217,4785498,11349454,-1,694,682,692,24996,34043,4054,0,6854,0,0,105454,52256,35.784,2.027,0.648,0.899,0.239,0,4.603,0.55,0.618,9.294,10.595,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-22.scen:
4.452,4283,8227,548951,1117019,657,657,637,653,2329,1588,260,0,2434,0,0,7906,4898,2.219,0.204,0.047,0.028,0.005,0,0.499,0.028,0.051,0.996,1.097,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-23.scen:
60.001,26309,51713,4386461,9300804,-1,713,697,709,13762,18031,1934,0,6344,0,0,84695,16798,38.898,1.049,0.406,0.612,0.097,0,5.121,0.364,0.336,8.101,8.92,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-24.scen:
60.001,32052,61358,4595744,9912156,-1,713,689,703,15135,13828,1691,0,16533,0,0,105681,18619,37.848,1.36,0.507,0.455,0.049,0,6.732,0.345,0.366,8.263,9.243,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-25.scen:
60.001,17361,34413,2579778,5178793,-1,689,673,685,6641,10288,2550,0,4523,0,0,41811,27655,48.474,0.705,0.236,0.471,0.07,0,2.334,0.205,0.249,4.541,5.007,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-26.scen:
60.001,30328,59925,4133704,9864123,-1,707,691,701,15715,21721,4451,0,4156,0,0,86026,37179,40.164,1.322,0.463,0.876,0.06,0,3.609,0.44,0.389,8.185,9.022,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-27.scen:
60.001,21832,43155,6344438,11932624,-1,700,676,687,7161,4,786,13,21029,0,0,81160,2271,36.474,0.824,0.359,0.256,0.03,0,9.164,0.146,0.285,10.757,11.487,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-28.scen:
0.209,118,227,14936,39369,664,664,650,660,86,10,25,1,81,0,0,367,57,0.123,0.006,0.004,0.003,0.001,0,0.029,0,0.004,0.031,0.037,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-29.scen:
1.571,1427,2779,190745,420220,692,692,674,686,702,88,154,4,1180,0,0,2902,460,0.831,0.063,0.02,0.02,0.001,0,0.23,0.003,0.011,0.338,0.377,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-30.scen:
60.001,29775,57249,4431502,9424317,-1,694,678,682,13338,16258,1594,0,11923,0,0,82573,16534,40.072,1.227,0.394,0.765,0.039,0,5.773,0.341,0.345,7.77,8.55,0.024,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-31.scen:
60.001,30896,60409,7490701,14116522,-1,655,629,645,11315,68,1198,0,29630,0,0,75710,9799,34.764,1.201,0.478,0.359,0.019,0,8.743,0.148,0.38,12.228,13.105,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-32.scen:
60.001,59383,110698,6587266,14476576,-1,715,707,709,33493,44067,4072,0,11244,0,0,101099,82272,32.818,2.455,0.777,1.071,0.148,0,3.825,0.711,0.747,11.746,13.123,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-33.scen:
0.152,65,129,8548,21997,661,661,653,655,64,18,1,0,45,0,0,222,5,0.096,0.004,0.001,0.002,0,0,0.018,0.001,0.002,0.02,0.023,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-34.scen:
60.001,24017,47655,6780539,12476834,-1,684,660,672,8154,32,436,0,23549,0,0,65617,1582,36.268,0.983,0.408,0.099,0.022,0,8.874,0.145,0.303,10.978,11.708,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-35.scen:
60.001,29841,57517,4288324,9462817,-1,674,654,670,15694,18763,3444,2,7632,0,0,110144,22140,40.345,1.255,0.488,0.978,0.063,0,4.751,0.261,0.364,7.435,8.392,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-36.scen:
15.196,10295,19187,1123558,2397162,659,659,643,649,4498,6136,1134,0,3025,0,0,33695,5334,9.776,0.457,0.119,0.223,0.017,0,1.391,0.092,0.102,2.002,2.231,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-37.scen:
60.001,26910,51687,4152114,9096836,-1,765,749,762,12888,19685,2613,7,4605,0,0,77064,35473,39.128,1.123,0.381,0.844,0.087,0,4.011,0.41,0.349,7.419,8.156,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-38.scen:
60.001,16379,32236,4008401,8198517,-1,713,691,703,9938,16,824,7,15532,0,0,76109,1708,38.78,0.632,0.372,0.386,0.02,0,10.298,0.126,0.278,7.24,8.018,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-39.scen:
60.001,48723,94354,5292160,12937334,-1,781,769,779,26785,39537,1898,0,7288,0,0,105488,60482,34.87,1.968,0.683,1.616,0.115,0,4.106,0.459,0.619,10.353,11.661,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-40.scen:
60.001,37235,72818,4645986,10979804,-1,678,672,676,16361,29429,2977,0,4829,0,0,103995,38031,39.381,1.475,0.51,1.236,0.096,0,3.222,0.412,0.468,8.878,9.843,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-41.scen:
60.001,25701,49813,3782600,7823338,-1,696,674,682,12843,17703,1846,0,6152,0,0,84968,26724,40.246,1.028,0.406,0.575,0.051,0,3.779,0.413,0.305,7.101,7.977,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-42.scen:
60.001,31818,58890,4961944,10294783,-1,719,705,707,15650,19169,2908,0,9741,0,0,92620,22227,39.725,1.187,0.418,0.53,0.072,0,5.438,0.358,0.377,8.587,9.38,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-43.scen:
60.001,31518,59890,4473812,9312316,-1,747,733,745,15654,23920,1840,0,5758,0,0,97014,34653,37.221,1.184,0.442,0.817,0.047,0,4.268,0.422,0.387,7.966,8.862,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-44.scen:
60.001,24637,48019,4627073,9669929,-1,699,675,691,13709,1390,1381,3,21863,0,0,91840,4554,37.784,1.032,0.488,0.415,0.057,0,8.996,0.137,0.316,8.427,9.389,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-45.scen:
60.001,29380,53058,3658348,7912227,-1,681,659,669,13890,18139,2429,0,8812,0,0,88687,52396,40.465,1.098,0.41,1.139,0.099,0,3.181,0.339,0.358,6.848,7.694,0.024,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-46.scen:
60.001,40468,78117,6231340,13382001,-1,673,653,669,19641,28230,3233,0,9005,0,0,66965,73096,36.703,1.411,0.533,0.771,0.104,0,2.374,0.487,0.519,11.245,12.237,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-47.scen:
60.001,29144,57002,4988819,10453395,-1,678,658,672,14737,10153,660,0,18331,0,0,79494,24709,40.351,1.051,0.457,0.321,0.037,0,5.394,0.292,0.38,9.04,9.852,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-48.scen:
60.001,23375,44067,4058073,8242708,-1,669,655,659,11579,12636,1487,150,9102,0,0,76254,8870,40.115,0.938,0.34,0.38,0.251,0,5.815,0.302,0.32,7.367,8.088,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-49.scen:
60.001,48793,95846,6329145,13703709,-1,667,645,655,22348,24733,3399,459,20202,0,0,91908,57599,33.282,2.029,0.682,0.749,0.26,0,5.742,0.538,0.579,11.45,12.739,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-50.scen:
60.001,41234,75803,5121653,11671370,-1,687,669,679,26399,33045,3511,0,4678,0,0,86061,62747,36.914,1.742,0.572,0.98,0.135,0,3.738,0.523,0.522,9.421,10.543,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-51.scen:
60.001,40752,78381,5084577,11767095,-1,721,713,715,21857,30323,5240,2,5187,0,0,109908,48273,37.432,1.626,0.525,0.835,0.065,0,3.999,0.522,0.482,9.143,10.144,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-52.scen:
60.001,28649,55629,4467693,9385887,-1,703,687,693,16157,18964,3035,4,6646,0,0,80369,29329,38.767,1.212,0.435,0.912,0.062,0,4.687,0.495,0.351,8.046,8.839,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-53.scen:
1.266,721,1438,229263,429344,724,724,708,718,563,71,43,0,606,0,0,1863,388,0.628,0.028,0.012,0.012,0,0,0.164,0.003,0.015,0.378,0.411,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-54.scen:
60.001,34679,66319,4430212,9742757,-1,689,677,685,20113,28124,1586,1,4968,0,0,113834,32464,42.173,1.334,0.45,0.709,0.187,0,3.147,0.294,0.412,7.595,8.418,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-55.scen:
60.001,47486,92857,6388880,14474556,-1,700,684,696,21899,31311,2569,0,13606,0,0,103075,63004,35.767,1.846,0.608,1.134,0.069,0,4.139,0.41,0.531,11.063,12.238,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-56.scen:
1.156,742,1471,117619,252691,645,645,629,633,424,118,46,1,576,0,0,1960,84,0.711,0.029,0.013,0.01,0,0,0.149,0.005,0.006,0.197,0.215,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-57.scen:
60.001,29393,55177,4417626,9181900,-1,681,663,675,14890,14973,1241,2,13177,0,0,91580,19281,40.102,1.145,0.396,0.508,0.085,0,5.722,0.326,0.303,7.514,8.244,0.024,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-58.scen:
10.313,7789,14967,990006,2243191,682,682,666,674,5130,4891,810,0,2087,0,0,21060,10105,6.268,0.289,0.14,0.142,0.019,0,0.826,0.058,0.105,1.699,1.971,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-59.scen:
60.001,28237,55099,3923572,8616332,-1,719,701,711,14477,18557,2131,13,7536,0,0,85447,25748,42.025,1.183,0.396,0.498,0.06,0,4.448,0.339,0.369,6.998,7.783,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-60.scen:
60.001,52832,99606,6010401,13152808,-1,716,698,704,26737,27111,5637,0,20084,0,0,109358,52387,34.463,2.088,0.728,0.686,0.108,0,6.017,0.566,0.622,10.511,11.883,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-61.scen:
7.852,4295,8297,726038,1553816,728,728,706,721,2207,47,431,3,3813,0,0,15251,1009,4.644,0.218,0.083,0.147,0.008,0,1.167,0.02,0.071,1.298,1.443,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-62.scen:
60.001,16184,31541,2303590,5179026,-1,705,691,701,8565,11845,774,0,3565,0,0,85156,18453,48.233,0.642,0.245,0.671,0.048,0,2.746,0.126,0.2,4.132,4.664,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-63.scen:
60.001,19044,37330,5131188,9593970,-1,694,672,686,8399,61,425,1,18557,0,0,67591,1067,39.637,0.729,0.319,0.307,0.019,0,8.431,0.14,0.226,8.548,9.183,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-64.scen:
60.001,45949,87656,4838725,11173216,-1,732,724,730,18456,35161,4267,0,6521,0,0,111097,51162,37.371,1.733,0.614,0.887,0.138,0,4.266,0.495,0.606,9.098,10.228,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-65.scen:
60.001,31679,60944,3510465,8107289,-1,694,680,686,14599,20699,4114,5,6861,0,0,99783,22042,40.879,1.399,0.439,0.833,0.067,0,4.409,0.421,0.35,6.716,7.605,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-66.scen:
60.001,48990,93101,5837815,13332223,-1,736,722,728,23906,32868,5089,21,11012,0,0,95017,54435,34.249,2.217,0.628,1.036,0.086,0,4.453,0.58,0.687,11.017,12.297,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-67.scen:
60.001,35766,69525,4386896,10485716,-1,718,704,710,15891,27238,3895,0,4633,0,0,96811,29149,38.104,1.377,0.518,1.943,0.053,0,3.449,0.412,0.451,8.235,9.261,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-68.scen:
60.001,21454,39807,3431272,7088796,-1,729,711,722,9824,15721,1558,0,4175,0,0,89686,16101,43.053,0.82,0.289,0.603,0.056,0,3.927,0.269,0.284,6.224,6.918,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-69.scen:
60.001,38059,74156,4380293,9893227,-1,742,726,738,16462,27869,3029,0,7161,0,0,111057,34029,38.367,1.557,0.502,0.923,0.204,0,3.916,0.425,0.456,8.279,9.328,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-70.scen:
56.188,57319,107241,5396175,13385224,656,656,640,647,38053,46055,2567,0,8697,0,0,108116,78673,31.784,2.414,0.793,0.907,0.068,0,3.361,0.636,0.702,10.615,12.122,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-71.scen:
60.001,42467,81471,4574611,10321986,-1,694,670,686,19415,23160,5045,51,14211,0,0,132539,28697,37.177,1.935,0.667,0.78,0.155,0,6.001,0.336,0.553,8.625,9.897,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-72.scen:
60.001,22511,44563,5678506,10891840,-1,707,683,699,10463,55,540,0,21916,0,0,79431,4686,37.483,0.826,0.419,0.342,0.018,0,8.853,0.15,0.297,9.803,10.666,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-73.scen:
60.001,21217,39769,3341286,7040776,-1,730,718,724,10360,14201,2006,25,4985,0,0,83783,9475,40.392,0.791,0.318,0.795,0.153,0,4.815,0.345,0.263,6.132,6.876,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-74.scen:
60.001,38972,71067,4283892,8546376,-1,687,671,681,18308,30662,1733,4,6573,0,0,121274,35752,37.589,1.566,0.513,0.667,0.19,0,4.135,0.414,0.465,7.738,8.797,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-75.scen:
60.001,41005,79291,4746310,11712609,-1,684,664,680,27861,28368,4362,86,8189,0,0,100934,57142,37.937,1.885,0.71,0.836,0.134,0,3.813,0.411,0.569,9.13,10.483,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-76.scen:
60.001,50429,92427,4290968,10152051,-1,660,644,652,25422,36431,3984,12,10002,0,0,143305,41032,37.08,2.059,0.655,0.783,0.126,0,4.797,0.469,0.577,8.396,9.734,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-77.scen:
39.837,35791,68019,3792248,9098146,677,677,659,665,21050,24379,2871,51,8490,0,0,72492,45687,21.908,1.596,0.515,0.613,0.259,0,3.451,0.381,0.5,7.45,8.502,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-78.scen:
60.001,33236,63965,4244340,9956473,-1,716,692,706,16620,25729,1262,2,6243,0,0,80257,45476,38.362,1.424,0.467,0.712,0.075,0,4.476,0.511,0.432,8.181,9.004,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-79.scen:
60.001,29552,56844,5056169,10381430,-1,785,759,769,10235,11574,1618,0,16360,0,0,65783,13875,38.079,1.377,0.372,0.352,0.022,0,7.023,0.3,0.35,9.323,10.019,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-80.scen:
60.001,24510,46463,3080706,6698367,-1,700,684,696,12749,18747,2765,0,2998,0,0,84643,30977,42.715,1.011,0.398,0.98,0.064,0,2.447,0.375,0.344,5.956,6.707,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-81.scen:
60.001,59483,117859,5407329,13762967,-1,678,666,676,27877,39764,3044,0,16675,0,0,109511,83581,34.94,2.601,0.833,0.816,0.179,0,4.538,0.51,0.683,10.613,12.31,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-82.scen:
1.537,1168,2311,161937,365433,770,770,754,762,702,49,57,0,1061,0,0,2579,139,0.857,0.035,0.017,0.013,0.001,0,0.255,0.006,0.011,0.28,0.32,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-83.scen:
46.736,52843,101313,4355779,11176684,648,648,634,644,22748,33637,5161,0,14045,0,0,95113,88750,25.854,2.156,0.645,0.938,0.074,0,2.366,0.519,0.637,8.8,10.155,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-84.scen:
1.399,1039,2010,142533,358583,741,741,721,739,1211,25,141,53,819,0,0,2545,640,0.712,0.044,0.025,0.024,0.005,0,0.237,0.006,0.015,0.278,0.322,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-85.scen:
60.001,19816,39006,3501463,7363875,-1,712,694,710,8999,14042,1122,0,4652,0,0,78074,11307,44.161,0.721,0.342,0.526,0.038,0,3.384,0.234,0.23,6.337,6.974,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-86.scen:
60.001,30155,56016,4317812,9229706,-1,706,688,696,16672,16705,1052,19,12379,0,0,85493,16780,38.517,1.346,0.431,0.786,0.061,0,5.301,0.422,0.376,7.892,8.64,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-87.scen:
60.001,20325,38858,3692582,7471039,-1,686,668,678,10791,10709,1306,14,8296,0,0,88413,8004,41.788,0.78,0.33,0.418,0.087,0,5.219,0.261,0.302,6.616,7.302,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-88.scen:
60.001,29171,56879,3969794,8920496,-1,663,645,657,15521,17355,1285,68,10463,0,0,92223,11421,41.442,1.244,0.395,0.455,0.043,0,5.857,0.29,0.382,7.384,8.119,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-89.scen:
60.001,28747,55163,5006138,9977859,-1,729,715,723,16575,24895,1173,2,2677,0,0,86724,45060,38.535,1.167,0.452,0.55,0.16,0,3.231,0.388,0.399,8.764,9.673,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-90.scen:
60.001,37305,73463,5638735,11408297,-1,665,649,652,13691,22025,2466,8,12806,0,0,65126,66407,37.802,1.609,0.491,0.995,0.078,0,4.509,0.356,0.448,9.951,10.88,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-91.scen:
60.001,31947,61962,5306455,10699380,-1,723,701,709,11309,1287,1425,385,28850,0,0,98005,4870,36.55,1.317,0.504,0.482,0.081,0,8.922,0.184,0.364,9.355,10.319,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-92.scen:
60.106,54130,107250,4169511,10444897,-1,683,671,679,23775,45273,4595,0,4262,0,0,115422,81757,36.963,2.233,0.719,1.201,0.228,0,3.095,0.469,0.608,8.401,9.882,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-93.scen:
0.866,602,1126,80160,185418,769,769,763,765,256,381,44,0,176,0,0,1302,382,0.524,0.02,0.006,0.009,0.001,0,0.082,0.006,0.008,0.167,0.178,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-94.scen:
60.001,24567,47527,3984895,8633975,-1,700,686,694,12990,14609,2029,2,7927,0,0,84865,26431,40.385,0.981,0.417,0.549,0.063,0,4.534,0.346,0.322,7.352,8.178,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-95.scen:
60.001,43775,84311,4286809,9774163,-1,666,652,664,16568,30150,3512,0,10113,0,0,112258,27749,37.869,1.606,0.515,0.571,0.056,0,5.084,0.473,0.57,8.46,9.409,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-96.scen:
60.001,29445,56505,4573110,9733181,-1,718,702,708,15907,21019,1269,0,7157,0,0,82680,34031,39.044,1.221,0.418,0.541,0.127,0,4.458,0.442,0.414,8.476,9.286,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-97.scen:
60.001,13622,26986,3587689,6709456,-1,703,677,691,7666,4881,570,0,8171,0,0,50172,7974,45.824,0.509,0.231,0.308,0.029,0,4.63,0.149,0.197,6.141,6.548,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-98.scen:
60.001,26973,51674,4972804,10613974,-1,721,701,709,16602,15430,1926,26,9591,0,0,74427,21682,38.163,1.106,0.475,0.572,0.178,0,6.457,0.358,0.386,8.939,9.767,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-99.scen:
60.001,40617,76148,4296825,9994255,-1,707,689,699,18968,26369,4533,10,9705,0,0,101202,36388,38.169,1.629,0.558,0.679,0.081,0,4.973,0.512,0.461,8.098,9.197,0.024,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-100.scen:
60.001,30594,60855,5653681,11654341,-1,910,884,904,7656,284,2046,32,28232,0,0,96407,44137,36.245,1.564,0.759,0.507,0.042,0,7.802,0.132,0.451,10.029,11.427,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-1.scen:
60.001,21502,41870,4186090,8888813,-1,929,909,921,14968,48,369,50,21035,0,0,107360,1430,36.805,1.035,0.611,0.459,0.063,0,9.486,0.19,0.393,7.81,9.206,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-2.scen:
60.001,20937,40854,5593074,10462656,-1,966,946,958,8816,0,791,0,20146,0,0,79045,899,37.389,0.901,0.512,0.38,0.023,0,8.779,0.152,0.375,9.613,10.651,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-3.scen:
60.001,21913,43364,4284655,8731350,-1,952,924,946,8256,9,1158,0,20746,0,0,108988,11412,37.691,1.233,0.56,0.473,0.023,0,9.257,0.113,0.359,7.797,8.914,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-4.scen:
60.001,20015,39009,3564453,7727750,-1,976,954,966,10814,9660,1661,115,8579,0,0,86706,12852,39.525,1.061,0.449,0.572,0.114,0,6.275,0.289,0.355,6.712,7.617,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-5.scen:
60.001,20319,40435,5298947,10673201,-1,1000,976,995,10501,30,769,0,19520,0,0,93218,20288,36.709,1.125,0.621,0.527,0.031,0,8.96,0.083,0.325,9.267,10.56,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-6.scen:
60.001,19380,38324,4693659,9296115,-1,869,843,851,8270,23,405,5,18947,0,0,99341,1354,37.534,1.036,0.498,0.522,0.021,0,9.201,0.148,0.312,8.39,9.417,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-7.scen:
60.001,19721,39223,5211977,10191751,-1,919,899,907,7617,6,219,66,19430,0,0,82978,635,37.423,0.842,0.49,0.483,0.128,0,8.883,0.145,0.293,9.177,10.155,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-8.scen:
60.001,17566,34895,4912497,9305927,-1,884,864,868,3834,8,181,0,17377,0,0,75831,182,39.262,0.778,0.428,0.161,0.014,0,8.416,0.141,0.282,8.628,9.462,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-9.scen:
60.001,24907,49609,5478695,10862680,-1,930,900,918,6537,2,2452,15,22438,0,0,92578,50615,38.173,1.202,0.645,0.546,0.024,0,6.786,0.112,0.372,9.653,10.887,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-10.scen:
60.001,19734,39062,4528393,9480070,-1,953,929,948,10453,3,1128,1,18602,0,0,106573,16237,38.123,1.127,0.637,0.528,0.021,0,8.354,0.118,0.38,8.37,9.655,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-11.scen:
60.001,12444,24661,4278641,8053929,-1,959,931,947,5286,291,668,2,11483,0,0,67748,12115,40.5,0.729,0.376,0.642,0.015,0,8.632,0.063,0.225,7.3,8.006,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-12.scen:
60.002,16123,31964,4884828,9516445,-1,984,962,978,6752,13,454,0,15656,0,0,92363,6840,38.693,0.782,0.45,0.593,0.031,0,8.359,0.104,0.272,8.598,9.546,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-13.scen:
